article_id,score
6194,0.13296233
6200,0.081956625
6203,0.03628743
6204,0.008047301
6205,0.060334876
6207,0.051768985
6210,0.18290156
6215,0.08022249
6217,0.21873651
6219,0.0051281797
6222,0.14517817
6225,0.038033247
6228,0.109518506
6231,0.18000767
6236,0.22327016
6258,0.073419854
6270,0.15563603
6280,0.0039325315
6286,0.112905204
6287,0.21390563
6289,0.009239295
6298,0.10824141
6300,0.041185938
6303,0.20795645
6309,0.10632239
6318,0.027418805
6319,0.05494222
6321,0.13183549
6323,0.024540853
6327,0.10617739
6333,0.15110047
6338,0.011700734
6350,0.26250905
6352,0.092700504
6357,0.04387774
6358,0.16979516
6363,0.113314636
6365,0.20281297
6368,0.11382685
6376,0.24143063
6378,0.09686041
6379,0.10312853
6380,0.17536111
6381,0.09542416
6382,0.09784331
6383,0.20516942
6385,0.1411553
6393,0.18453866
6394,0.09362437
6401,0.18119155
6403,0.13774008
6406,0.15232179
6415,0.1204495
6421,0.18276706
6423,0.17177977
6427,0.033708
6429,0.12345682
6432,0.038128737
6437,0.1695395
6438,0.004663119
6440,0.26566368
6446,0.03787312
6448,0.03348487
6455,0.30942687
6459,0.16700341
6463,0.05948915
6469,0.0841231
6483,0.10710229
6486,0.17664768
6490,0.02563837
6492,0.218218
6493,0.06633138
6496,0.24042895
6500,0.087305546
6502,0.04511624
6506,0.13027956
6513,0.05462604
6514,0.02559872
6515,0.059239976
6522,0.019704122
6525,0.03714247
6528,0.2106679
6530,0.20695966
6531,0.19290476
6533,0.19552514
6537,0.029529348
6541,0.087616414
6542,0.19775823
6543,0.03766965
6547,0.08269236
6548,0.12500657
6552,0.08032781
6554,0.02375798
6557,0.1577752
6560,0.18007259
6562,0.12663986
6566,0.15973456
6568,0.07588453
6574,0.14565179
6580,0.22928004
6581,0.061185434
6584,0.59490156
6600,0.038122106
6608,0.09715392
6614,0.36740735
6615,0.05705214
6619,0.10103356
6622,0.078280695
6624,0.28834817
6627,0.0021572383
6630,0.034914896
6633,0.24521951
6642,0.03650894
6643,0.48229587
6645,0.27181056
6647,0.15375608
6652,0.19866835
6656,0.017659592
6657,0.18806292
6664,0.11224331
6666,0.16448702
6671,0.12821989
6672,0.14655472
6673,0.03647891
6675,0.13170612
6678,0.15522805
6686,0.016763791
6687,0.06384277
6694,0.19431089
6695,0.22352925
6696,0.33803865
6698,0.04668911
6725,0.099415734
6728,0.0060375477
6730,0.0028986246
6741,0.036405314
6742,0.168105
6748,0.1283963
6754,0.40506685
6761,0.0031235341
6766,0.22499427
6772,0.03902657
6774,0.09129197
6778,0.24498595
6779,0.036292147
6784,0.24552551
6786,0.14285895
6794,0.12960449
6795,0.025811624
6801,0.40763944
6813,0.27026993
6819,0.073120825
6824,0.14272177
6835,0.04801939
6841,0.23650528
6844,0.14370844
6845,0.1918941
6846,0.23653677
6854,0.2642879
6855,0.026233993
6862,0.2094977
6868,0.06026293
6869,0.010452517
6871,0.5842359
6875,0.24241257
6888,0.17628339
6894,0.019373076
6898,0.07080368
6899,0.08547889
6904,0.15514119
6910,0.23845409
6911,0.18050586
6913,0.2045357
6927,0.0028639666
6931,0.7260793
6936,0.013851943
6939,0.1410847
6942,0.09993398
6944,0.1288123
6946,0.06060174
6947,0.0345062
6948,0.107289515
6949,0.1336627
6958,0.09721076
6966,0.28690213
6969,0.030638127
6970,0.7435081
6973,0.035311118
6974,0.1214828
6992,0.0031575733
6993,0.18222779
6995,0.38763657
7002,0.057527937
7004,0.11193222
7007,0.21939516
7008,0.087630995
7013,0.23850164
7014,0.018745365
7015,0.07837735
7024,0.09973641
7025,0.09879419
7029,0.143839
7030,0.20387918
7031,0.041513514
7033,0.14927304
7035,0.01103968
7036,0.039529014
7037,0.057408612
7042,0.2898758
7045,0.12500331
7058,0.11620973
7059,0.16609879
7060,0.13391827
7069,0.25588378
7073,0.26018462
7074,0.031249508
7078,0.048969064
7079,0.13294028
7082,0.093412004
7084,0.28891793
7086,0.07632936
7093,0.034621213
7097,0.007927187
7109,0.19653596
7110,0.06624757
7117,0.009733665
7120,0.040764734
7122,0.20791912
7124,0.075143956
7125,0.0026544856
7129,0.09159452
7130,0.23237795
7136,0.17073376
7137,0.26724905
7144,0.07581213
7145,0.045096494
7152,0.07433041
7154,0.2623211
7158,0.17619236
7170,0.23416266
7171,0.017933285
7177,0.038519062
7180,0.27076808
7184,0.12866804
7189,0.20399731
7190,0.2492609
7191,0.013759437
7195,0.20351456
7197,0.22725166
7212,0.03747599
7215,0.34419328
7216,0.25134513
7218,0.11765846
7222,0.2304541
7228,0.14516722
7234,0.023459306
7235,0.092225134
7236,0.11029647
7237,0.3477123
7238,0.06402061
7240,0.111523435
7245,0.23246537
7249,0.057593007
7250,0.0487995
7251,0.10960792
7253,0.19926031
7256,0.039761137
7267,0.09024721
7273,0.008159686
7274,0.30949688
7276,0.20118761
7278,0.02492458
7279,0.004819158
7283,0.071440175
7284,0.13112888
7290,0.019127239
7294,0.19759804
7295,0.044927783
7296,0.059682272
7297,0.7409103
7309,0.11929572
7311,0.054903384
7312,0.08165597
7323,0.21427117
7325,0.16985011
7334,0.20165814
7339,0.07409593
7347,0.08248274
7349,0.144711
7350,0.20975462
7355,0.0035161148
7357,0.0903106
7358,0.050855275
7362,0.11351029
7366,0.040794853
7368,0.06864123
7375,0.049347542
7376,0.041524213
7379,0.019597514
7380,0.2000829
7381,0.09210667
7384,0.07698094
7389,0.016159011
7390,0.12505445
7396,0.22379443
7397,0.23060237
7401,0.1925151
7410,0.2848536
7411,0.2260626
7412,0.109722964
7413,0.15830952
7414,0.10203871
7418,0.11387729
7419,0.11308233
7421,0.020702101
7424,0.11436864
7426,0.08984871
7428,0.23566075
7434,0.23816618
7437,0.027834613
7441,0.25235432
7449,0.22017252
7452,0.06628735
7456,0.22197166
7468,0.22406739
7471,0.10012065
7489,0.24463369
7491,0.048489485
7492,0.16771808
7494,0.20156306
7499,0.012476222
7500,0.20704035
7505,0.04485478
7507,0.20107456
7509,0.07153249
7511,0.2664068
7520,0.26810688
7521,0.02722139
7526,0.08609795
7531,0.19414686
7535,0.09377215
7539,0.09698947
7542,0.15609069
7548,0.2061684
7559,0.22414468
7561,0.06683578
7563,0.01259135
7564,0.09001628
7566,0.035773817
7567,0.20480043
7572,0.041088723
7576,0.046777822
7578,0.11102252
7585,0.033008907
7592,0.12963381
7593,0.14873523
7594,0.08359542
7606,0.023311146
7607,0.06969156
7609,0.06376727
7610,0.027814042
7612,0.031199602
7622,0.058138598
7633,0.009916306
7639,0.24178895
7642,0.28926957
7648,0.20344085
7651,0.049005076
7656,0.16315702
7664,0.39216268
7668,0.027257366
7669,0.014233495
7672,0.037503283
7674,0.14290029
7675,0.04454945
7676,0.10517826
7678,0.108727224
7679,0.21572818
7685,0.1602646
7687,0.08005364
7688,0.06576767
7689,0.6935575
7698,0.008363265
7699,0.16100651
7701,0.14094914
7703,0.09419618
7705,0.04839904
7713,0.006294994
7714,0.06986993
7716,0.23279403
7718,0.037760112
7720,0.11807305
7722,0.056770105
7733,0.02092557
7735,0.12523624
7739,0.17212254
7741,0.23984446
7753,0.073657155
7755,0.028845709
7761,0.06610558
7763,0.067239374
7765,0.058150277
7766,0.108320005
7769,0.16674663
7770,0.018914327
7775,0.1664336
7788,0.13773455
7793,0.10830831
7794,0.12838186
7795,0.05733856
7799,0.21604644
7801,0.069479324
7802,0.015779302
7803,0.07498126
7804,0.039006885
7805,0.065466434
7812,0.18382727
7815,0.19430603
7817,0.22937013
7824,0.32502487
7825,0.008763711
7830,0.043338176
7833,0.017314475
7838,0.073936075
7850,0.16403791
7852,0.29768902
7855,0.08822391
7856,0.019478977
7886,0.09956191
7890,0.044554975
7891,0.03328076
7892,0.18147327
7894,0.12649766
7897,0.19238798
7903,0.20813026
7912,0.075642236
7913,0.26333484
7918,0.2242973
7921,0.047384586
7922,0.06359872
7926,0.061527424
7934,0.051220387
7938,0.029050892
7940,0.0002403551
7941,0.010315699
7948,0.20910235
7951,0.09137814
7953,0.023541795
7957,0.34031653
7963,0.12618946
7967,0.0029907313
7971,0.11570336
7979,0.015142366
7981,0.032093037
7993,0.051131446
8002,0.14685121
8016,0.0987507
8020,0.20783004
8024,0.22016183
8037,0.0235747
8040,0.0932263
8042,0.058654103
8049,0.10557452
8051,0.10226889
8054,0.03135422
8055,0.05225876
8057,0.27333024
8058,0.10526626
8059,0.21689087
8065,0.17368208
8072,0.010895305
8073,0.040535852
8075,0.042264096
8083,0.41304186
8085,0.24211134
8087,0.014358691
8094,0.20770207
8096,0.051719148
8100,0.15486905
8101,0.78457946
8103,0.10369038
8111,0.24688055
8113,0.010184588
8119,0.1287589
8121,0.024652991
8128,0.022082038
8134,0.06367461
8139,0.027415153
8140,0.24960054
8146,0.028658748
8153,0.48215607
8155,0.008150919
8156,0.33574304
8159,0.14005487
8165,0.015355404
8166,0.03398036
8174,0.13172975
8183,0.0033502067
8186,0.23814572
8187,0.11008288
8189,0.11795916
8193,0.19467437
8195,0.08955194
8199,0.17019977
8204,0.21887623
8214,0.07750394
8217,0.12925217
8222,0.018211922
8223,0.09333364
8225,0.25565407
8227,0.09715695
8228,0.08757969
8234,0.022217806
8239,0.18539478
8251,0.31003314
8266,0.08522414
8270,0.14158681
8276,0.12163632
8281,0.0033045919
8282,0.060741838
8285,0.10707324
8296,0.084574275
8302,0.13948035
8310,0.30323547
8313,0.25276202
8314,0.19292234
8315,0.013900948
8316,0.0050883153
8317,0.23229913
8325,0.5081436
8326,0.05094169
8330,0.21348299
8340,0.073909014
8342,0.0061825505
8344,0.04436226
8346,0.16467093
8353,0.05417059
8355,0.22957069
8357,0.48292705
8364,0.04003195
8371,0.16540308
8375,0.028711373
8376,0.13952808
8379,0.10624785
8381,0.23754156
8384,0.010703832
8385,0.07079214
8389,0.16869636
8390,0.05797103
8393,0.1268858
8395,0.19779672
8397,0.06094434
8404,0.19314618
8412,0.04403366
8413,0.19219553
8415,0.006205672
8418,0.048485972
8427,0.04377982
8436,0.20120937
8439,0.108846866
8440,0.1367386
8446,0.16103876
8447,0.15226673
8454,0.111658074
8456,0.10192024
8458,0.07799714
8465,0.18137015
8471,0.0098515265
8472,0.18370827
8473,0.075462416
8478,0.12104003
8491,0.1378838
8492,0.15423422
8501,0.21270837
8505,0.07171071
8509,0.16882245
8511,0.0722604
8520,0.047610592
8531,0.2618274
8535,0.012728021
8537,0.10018279
8539,0.21537675
8541,0.12590902
8544,0.19223325
8553,0.18639101
8556,0.0350127
8558,0.01054961
8559,0.016985038
8561,0.028902246
8564,0.074776076
8566,0.024007568
8567,0.020994723
8568,0.05532848
8569,0.00929732
8593,0.043172974
8594,0.03125123
8603,0.08717227
8604,0.022106197
8612,0.28619188
8614,0.105032764
8616,0.10691881
8622,0.038759023
8629,0.06216011
8630,0.049374122
8633,0.14407893
8635,0.052407015
8637,0.09546802
8638,0.21729614
8641,0.23722517
8645,0.1129929
8648,0.08795213
8649,0.03660137
8651,0.20358504
8654,0.079210296
8662,0.03474115
8663,0.050653607
8667,0.33391815
8673,0.20677812
8675,0.048644055
8677,0.042120498
8679,0.12908745
8683,0.12520239
8686,0.0070778723
8695,0.2698879
8697,0.043237638
8702,0.15792046
8703,0.0023894408
8705,0.09490142
8709,0.14752181
8710,0.030360209
8713,0.080223314
8722,0.04222098
8723,0.119871914
8725,0.11841626
8731,0.24002418
8733,0.07663352
8736,0.18729721
8739,0.014924299
8740,0.22604327
8742,0.1021298
8749,0.04311111
8751,0.14094366
8752,0.010031957
8754,0.058702156
8757,0.13267088
8759,0.17385837
8764,0.072808094
8776,0.20934382
8782,0.24465412
8790,0.033995137
8791,0.08876381
8797,0.20362023
8802,0.05928533
8807,0.119881175
8811,0.2559305
8813,0.10129823
8815,0.20282517
8822,0.45138535
8825,0.0813872
8828,0.009822647
8830,0.048014782
8834,0.06671937
8841,0.2079888
8847,0.21994086
8856,0.012119633
8863,0.12732737
8864,0.0072500887
8883,0.47862872
8886,0.13283883
8889,0.16023017
8896,0.104863726
8900,0.23851694
8903,0.3192744
8905,0.080577895
8906,0.04679251
8907,0.06346343
8908,0.09507453
8915,0.08025493
8918,0.011252528
8919,0.1695484
8929,0.11307903
8931,0.16624974
8934,0.13622583
8939,0.08372091
8950,0.05027395
8955,0.15693277
8962,0.019641334
8963,0.11453182
8964,0.14870553
8969,0.12491121
8970,0.16934453
8978,0.04581752
8986,0.041200276
8989,0.087298475
8994,0.17469828
8995,0.030143326
8998,0.07391489
8999,0.18620701
9007,0.032688357
9015,0.47647488
9016,0.18965246
9023,0.12374965
9032,0.010123787
9034,0.012119496
9038,0.2141247
9043,0.2307087
9044,0.07826207
9052,0.022923823
9054,0.05409778
9061,0.46449262
9062,0.074597694
9069,0.033131067
9071,0.1790524
9075,0.25758258
9076,0.11191255
9078,0.05017452
9079,0.018130371
9083,0.05228802
9092,0.13051602
9094,0.034810193
9097,0.03980567
9103,0.12613246
9105,0.19596222
9107,0.21263574
9108,0.024206406
9111,0.067914985
9115,0.172527
9124,0.12020727
9126,0.01541321
9128,0.01658363
9134,0.2311331
9141,0.06290546
9142,0.015353284
9144,0.39677238
9145,0.06423049
9146,0.020920392
9147,0.08599782
9154,0.13925861
9163,0.039168585
9165,0.8702209
9166,0.16919267
9167,0.048224613
9175,0.15044072
9185,0.103647664
9188,0.09265535
9194,0.18459603
9195,0.12885629
9196,0.19865383
9200,0.0076762857
9202,0.30513194
9204,0.12769961
9206,0.11159969
9216,0.10498065
9218,0.20581362
9225,0.22502549
9230,0.23509598
9235,0.04420761
9236,0.069015555
9237,0.35710356
9241,0.06502718
9242,0.13139462
9245,0.32486093
9249,0.14784145
9253,0.032800622
9254,0.13846189
9256,0.060482144
9260,0.15276764
9264,0.087395296
9271,0.09519369
9274,0.11395468
9275,0.20985144
9278,0.071762726
9281,0.17753585
9282,0.20489304
9288,0.23554909
9295,0.15824015
9297,0.19686784
9299,0.053473372
9304,0.07454218
9305,0.0604697
9309,0.23133263
9310,0.15290508
9311,0.053008117
9313,0.18842086
9314,0.33356664
9317,0.036502734
9320,0.053737078
9325,0.03759215
9328,0.056441862
9331,0.034769237
9333,0.1410105
9335,0.07474988
9336,0.024341205
9341,0.079629846
9344,0.26820335
9347,0.036455598
9350,0.039684102
9354,0.027307369
9358,0.055235922
9362,0.075024284
9363,0.10365307
9371,0.10461168
9372,0.12618813
9377,0.1152537
9381,0.14049202
9382,0.17154096
9383,0.070374705
9391,0.21446717
9393,0.13691948
9396,0.0077097085
9397,0.17012921
9398,0.09609229
9403,0.073648185
9404,0.25264072
9415,0.0902182
9416,0.2129577
9417,0.08120137
9420,0.046473503
9424,0.010269204
9425,0.006803683
9428,0.122759335
9431,0.08248086
9433,0.076790124
9436,0.032727614
9437,0.15486641
9438,0.054096375
9440,0.06934399
9453,0.09122116
9456,0.064763755
9460,0.037126616
9467,0.016901659
9474,0.026134878
9487,0.06347903
9491,0.0870005
9495,0.073980466
9498,0.08291612
9500,0.17152224
9508,0.15460475
9512,0.108217865
9515,0.18045817
9520,0.27316704
9523,0.167592
9528,0.09963048
9535,0.013601629
9536,0.015760282
9537,0.02759283
9543,0.1926524
9546,0.11593203
9551,0.69302356
9554,0.20525451
9558,0.20177765
9565,0.19631495
9567,0.12884364
9576,0.010960756
9581,0.17456855
9582,0.16265249
9584,0.18021114
9585,0.04882778
9591,0.045076497
9607,0.15256575
9613,0.0578358
9615,0.07280787
9621,0.024633689
9622,0.17373896
9626,0.016273765
9628,0.19032763
9632,0.057411965
9633,0.20839603
9634,0.12119592
9640,0.24224785
9642,0.21572462
9645,0.010098525
9649,0.16340326
9651,0.09611257
9659,0.017615527
9664,0.19643132
9667,0.19629306
9670,0.022629486
9673,0.052623313
9675,0.073113196
9684,0.17331414
9687,0.056050267
9689,0.12399434
9692,0.23568779
9695,0.10479929
9698,0.23714894
9708,0.12010588
9709,0.3792157
9712,0.042133868
9717,0.15578896
9723,0.22453938
9737,0.11894148
9742,0.16826612
9744,0.017665947
9751,0.043554336
9752,0.07301687
9755,0.16546765
9759,0.09351491
9760,0.04007085
9766,0.018420523
9776,0.08801631
9783,0.07944892
9785,0.21786763
9786,0.19453157
9789,0.24148774
9790,0.04036367
9795,0.0035538427
9796,0.018281333
9798,0.09906763
9801,0.004444067
9803,0.087210804
9808,0.20891851
9809,0.05068583
9813,0.123825036
9815,0.13098714
9818,0.028524607
9824,0.040136557
9829,0.079410635
9830,0.089349754
9834,0.18880436
9838,0.19555892
9840,0.09994299
9842,0.039534383
9848,0.019272985
9853,0.18118306
9856,0.028827269
9859,0.0902945
9863,0.050552014
9865,0.048757456
9866,0.10840335
9867,0.00698426
9869,0.061375577
9871,0.026509212
9875,0.14468494
9876,0.07837921
9884,0.16932358
9887,0.17715785
9896,0.08186266
9898,0.42760533
9904,0.079258196
9913,0.13330466
9915,0.07692415
9919,0.107918315
9927,0.06308913
9936,0.24154595
9942,0.16553785
9943,0.005448634
9946,0.09273093
9949,0.11714428
9960,0.17330687
9961,0.21644232
9968,0.15290952
9986,0.1942817
9988,0.040280912
9991,0.23471327
9993,0.055405896
9998,0.0101427995
10007,0.040799435
10008,0.17330301
10009,0.0464554
10014,0.38757256
10036,0.09439783
10041,0.18258686
10043,0.009208299
10045,0.06380222
10049,0.22495337
10055,0.03723273
10058,0.1980874
10063,0.0052141077
10069,0.12552857
10070,0.048871983
10073,0.25209683
10074,0.05144946
10075,0.10013854
10076,0.009827991
10081,0.11533091
10092,0.39365494
10099,0.11572136
10104,0.17459588
10107,0.09760051
10114,0.59716916
10125,0.041222755
10130,0.10737873
10145,0.18765396
10153,0.052152283
10155,0.004980374
10159,0.17520505
10165,0.09310802
10167,0.09790173
10173,0.14621069
10174,0.46598217
10180,0.13916895
10181,0.13946278
10184,0.12737182
10188,0.061817896
10196,0.083753824
10199,0.24979225
10200,0.10625528
10204,0.037673216
10208,0.050515812
10213,0.22342403
10215,0.064518504
10221,0.1061188
10227,0.03521139
10228,0.13286598
10231,0.065598674
10236,0.264876
10237,0.1613746
10239,0.10763311
10246,0.14044149
10249,0.2063046
10253,0.084136575
10259,0.059037715
10263,0.2623923
10267,0.1008458
10270,0.11703428
10277,0.0133274095
10278,0.17031966
10285,0.08308234
10286,0.6382493
10290,0.030817045
10291,0.025705459
10295,0.013420946
10300,0.021464866
10302,0.15548858
10307,0.13887157
10311,0.07611186
10314,0.03979475
10328,0.084791265
10333,0.057116013
10336,0.12194398
10337,0.06028046
10344,0.015497826
10345,0.08943901
10346,0.08592755
10347,0.13401714
10351,0.06799533
10353,0.07488887
10366,0.083980046
10367,0.01778406
10368,0.11351594
10375,0.20547213
10379,0.40076727
10382,0.12505063
10391,0.023068206
10396,0.07171249
10400,0.15550922
10402,0.039256107
10405,0.27303803
10408,0.04456148
10413,0.09579619
10415,0.21023194
10416,0.030109951
10417,0.21675436
10418,0.22357388
10420,0.008699738
10421,0.1835758
10425,0.22275206
10432,0.081997946
10434,0.099407375
10440,0.04263223
10441,0.06881241
10450,0.27115098
10451,0.08942078
10457,0.09975196
10459,0.02254947
10474,0.06434916
10477,0.0232234
10478,0.23378809
10482,0.3019692
10483,0.14804098
10488,0.10155002
10497,0.1753787
10498,0.03370986
10508,0.016852599
10511,0.047402926
10514,0.21696924
10518,0.016379707
10520,0.011345884
10521,0.078545354
10524,0.20546804
10528,0.044520706
10535,0.10610402
10542,0.077985026
10563,0.016683936
10567,0.038604014
10572,0.22936827
10576,0.24181965
10577,0.19755797
10580,0.25076598
10585,0.2343604
10586,0.13229293
10588,0.025316361
10591,0.01125931
10592,0.07475349
10593,0.33392614
10595,0.10741107
10596,0.14141814
10599,0.026155336
10600,0.25520334
10602,0.020018976
10603,0.19090311
10604,0.0636436
10606,0.011763644
10607,0.013855899
10611,0.13554293
10613,0.020890677
10617,0.3067159
10623,0.30246627
10628,0.23580045
10632,0.41167998
10642,0.14581144
10648,0.12814233
10649,0.25074422
10650,0.1790704
10652,0.093821794
10654,0.03770658
10657,0.21030615
10658,0.04839972
10665,0.11895836
10668,0.24748579
10675,0.19996251
10679,0.37312102
10684,0.1815135
10687,0.088542975
10690,0.02948088
10695,0.15219699
10696,0.043209452
10698,0.15801081
10708,0.19966324
10712,0.1734235
10721,0.09173925
10723,0.24268524
10724,0.1562839
10731,0.17065942
10739,0.09702629
10741,0.18586457
10742,0.049455877
10743,0.2033165
10744,0.14651586
10757,0.14044908
10762,0.16895024
10767,0.07284993
10777,0.1356734
10780,0.21943498
10783,0.23227979
10785,0.16792509
10786,0.16463777
10792,0.16008294
10802,0.36518028
10810,0.2478506
10815,0.23314089
10824,0.28011143
10825,0.5206721
10827,0.076768674
10828,0.19061865
10841,0.112466775
10842,0.25690955
10850,0.07539212
10861,0.06812646
10864,0.2631757
10865,0.057528555
10866,0.22059606
10870,0.20132993
10873,0.010296794
10878,0.029482313
10879,0.10095931
10896,0.15682796
10906,0.10344251
10918,0.019492732
10919,0.05415537
10923,0.13189751
10925,0.12969178
10955,0.24829558
10957,0.19550036
10962,0.023473071
10963,0.013069579
10967,0.07031499
10968,0.019548502
10973,0.12961489
10983,0.15559915
10986,0.08474922
10993,0.29208595
10997,0.22365575
11001,0.20296085
11007,0.005893555
11008,0.084110446
11009,0.06790907
11018,0.09002334
11019,0.0126678655
11021,0.06460558
11024,0.22807048
11032,0.26432785
11037,0.119129494
11040,0.0808742
11043,0.08486153
11046,0.19439152
11052,0.14678812
11055,0.06978899
11056,0.02781362
11060,0.33632085
11062,0.07268172
11067,0.10582727
11069,0.00069544447
11076,0.099507675
11082,0.40136552
11084,0.28796208
11095,0.11674513
11096,0.14001726
11097,0.026350299
11100,0.12792249
11104,0.08847866
11111,0.13042013
11122,0.24570534
11124,0.070141226
11126,0.051465947
11127,0.19172056
11128,0.20631143
11140,0.25657693
11146,0.19689801
11147,0.0081385
11150,0.152308
11155,0.4960265
11156,0.21597736
11157,0.34853247
11158,0.026223015
11159,0.05965072
11161,0.07632408
11162,0.1595394
11168,0.16296527
11171,0.15851533
11175,0.7343642
11182,0.10681606
11186,0.12951727
11195,0.044606805
11199,0.070640914
11204,0.14918208
11205,0.08129223
11206,0.0571004
11209,0.2933776
11213,0.6115971
11218,0.061710212
11221,0.031394795
11223,0.014015139
11245,0.026719311
11258,0.024912877
11261,0.19529131
11268,0.021616125
11274,0.10286766
11281,0.06593879
11287,0.30991626
11289,0.06405763
11299,0.17279632
11303,0.3397329
11306,0.003704464
11311,0.16007866
11315,0.10284276
11316,0.024446283
11317,0.16551353
11320,0.036071282
11323,0.026211211
11328,0.20534474
11330,0.148403
11331,0.07278409
11332,0.23142652
11333,0.08813744
11340,0.42044687
11343,0.03714136
11347,0.19181992
11353,0.17551449
11356,0.07194051
11362,0.22477902
11365,0.02402534
11367,0.041002125
11368,0.04493001
11370,0.20288117
11373,0.026069168
11378,0.016188914
11382,0.028235467
11387,0.1787395
11388,0.2062937
11392,0.010467057
11394,0.10460754
11399,0.16503213
11403,0.05943863
11406,0.019294837
11408,0.6166345
11412,0.044100095
11418,0.15883368
11421,0.15162309
11425,0.03540778
11426,0.14459011
11429,0.16686343
11432,0.01869453
11440,0.02438276
11441,0.25926462
11452,0.06401299
11458,0.57173944
11469,0.26354516
11477,0.2524019
11481,0.11629968
11489,0.19257636
11490,0.07611862
11495,0.07350631
11497,0.0613514
11507,0.12413663
11516,0.12557635
11517,0.067387246
11519,0.0020575214
11520,0.06441219
11525,0.042344075
11528,0.010500923
11531,0.23316659
11533,0.26681727
11539,0.05576976
11543,0.1676144
11545,0.17737935
11549,0.18571667
11550,0.084300734
11559,0.08894231
11567,0.004813778
11569,0.21253921
11571,0.23745875
11572,0.038006686
11573,0.6831161
11574,0.21710354
11578,0.01301045
11580,0.10147225
11585,0.07146253
11586,0.069368914
11595,0.13096035
11597,0.10723723
11607,0.06915816
11612,0.13476503
11616,0.098806
11619,0.025071422
11620,0.12673438
11623,0.20643955
11625,0.12679327
11627,0.06591433
11633,0.23477802
11636,0.0708236
11640,0.024567863
11649,0.16062368
11654,0.0675567
11657,0.20442998
11658,0.121658504
11659,0.23762827
11662,0.16536321
11667,0.15203579
11670,0.16985534
11675,0.09385957
11676,0.13070875
11680,0.008996202
11681,0.026874272
11683,0.14120348
11692,0.17105918
11693,0.034366596
11699,0.040527686
11702,0.29436484
11704,0.36022028
11706,0.38437364
11716,0.26393923
11722,0.2258246
11726,0.1748414
11732,0.06966291
11733,0.025126554
11735,0.013559124
11737,0.007479141
11741,0.095531836
11746,0.13159151
11752,0.23076755
11756,0.019667743
11764,0.00077063276
11765,0.07858904
11766,0.08569214
11768,0.08289476
11770,0.019024745
11772,0.18779872
11775,0.015324382
11779,0.018618237
11784,0.10731696
11785,0.12276825
11788,0.11830614
11794,0.20793745
11796,0.014390795
11799,0.013106656
11802,0.12689357
11808,0.0050615855
11809,0.24437745
11813,0.043283854
11822,0.16955395
11825,0.09524614
11829,0.0949756
11833,0.10987446
11837,0.25690955
11838,0.053314503
11840,0.0429813
11844,0.06456444
11845,0.060130034
11847,0.10502169
11852,0.5757338
11853,0.2712985
11867,0.030574113
11868,0.18182498
11871,0.13565926
11874,0.30519617
11878,0.0031427
11886,0.08756922
11887,0.06056831
11888,0.13709676
11890,0.033430144
11899,0.030973285
11901,0.020601364
11903,0.07388458
11904,0.1774728
11911,0.005447572
11924,0.18540096
11929,0.091765404
11932,0.0960314
11937,0.0924565
11945,0.024768125
11950,0.2252799
11953,0.16475911
11966,0.14192629
11975,0.098848104
11982,0.05788451
11983,0.234924
11985,0.22832654
11986,0.011433707
11988,0.09828812
12006,0.057584465
12014,0.16282141
12017,0.009202706
12022,0.19322419
12029,0.043632723
12032,0.08607574
12034,0.077172406
12038,0.04922165
12039,0.10665056
12040,0.011378836
12042,0.19664912
12049,0.010706237
12052,0.11720925
12057,0.052105065
12058,0.18346055
12062,0.011194524
12067,0.03982217
12068,0.104654975
12070,0.011744612
12072,0.02059402
12074,0.11821204
12077,0.1686071
12084,0.21434194
12085,0.09060657
12086,0.09554753
12089,0.065656476
12102,0.10778035
12108,0.47289962
12115,0.25779152
12116,0.13320713
12117,0.10275456
12119,0.37641352
12131,0.07371307
12133,0.055989146
12135,0.2794361
12139,0.027072012
12155,0.16766283
12159,0.3110938
12162,0.030955512
12163,0.13101402
12164,0.30141264
12165,0.024417795
12166,0.032792326
12169,0.44916597
12173,0.15334392
12178,0.029495033
12184,0.19706126
12204,0.006159028
12210,0.0017751557
12212,0.29798993
12213,0.035789642
12214,0.28953013
12215,0.008450772
12230,0.07057758
12234,0.023618035
12235,0.05109938
12241,0.29968974
12242,0.048888642
12243,0.018480841
12246,0.22230698
12259,0.104512535
12261,0.005613709
12262,0.08648671
12263,0.1231129
12265,0.19857872
12273,0.1085918
12277,0.056789495
12278,0.121026896
12279,0.12905632
12283,0.15539098
12285,0.070829175
12295,0.21149512
12296,0.4560627
12298,0.23329961
12305,0.097573176
12313,0.12562598
12316,0.27535415
12317,0.068701535
12320,0.22184598
12324,0.16816604
12330,0.2440023
12332,0.043307938
12338,0.15737829
12340,0.33874047
12346,0.15607789
12348,0.30620846
12351,0.12938407
12356,0.1719315
12362,0.06573509
12363,0.02612501
12365,0.15858357
12366,0.16572566
12367,0.16203354
12368,0.106941536
12372,0.2555821
12374,0.083570406
12377,0.08630667
12380,0.059197165
12384,0.1647894
12386,0.06951108
12387,0.069555335
12388,0.21461202
12390,0.120828785
12393,0.021860447
12399,0.046600826
12400,0.14636083
12406,0.19082238
12408,0.026782487
12411,0.066667944
12418,0.020446952
12422,0.026759468
12423,0.10004841
12433,0.029467957
12437,0.09668708
12439,0.13738206
12442,0.22938964
12449,0.026127743
12452,0.17131859
12455,0.03506308
12457,0.00887
12460,0.016600834
